C3.Heightxcmx,C4.Weightxkgx,D1.TSV,D5.Clothing Insulation (clo),D6.Metabolic Rate (met),F4.PMV,F5.PPD,Indoor Air Temperature,Indoor Relative Humidity,Indoor Air Velocity,Summer Season,Transition Season,Winter Season,Cold zone,Hot summer and cold winter zone,Hot summer and warm winter zone ,Mild zone,Severe cold zone,Female,Male
170.0,70.0,1.0,1.52,1.0,0.76,17.15,24.266666666666666,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,75.0,1.0,1.18,1.0,0.35,7.61,23.96666666666667,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180.0,68.0,0.0,1.06,1.0,0.2,5.87,24.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,60.0,2.0,1.1,1.0,0.29,6.76,24.23333333333333,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161.0,51.0,1.0,0.81,1.0,-0.13,5.34,24.2,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,63.0,1.0,1.44,1.3,0.95,24.35,24.2,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
171.0,57.0,0.0,0.74,1.0,-0.91,22.51,20.833333333333332,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,75.0,0.0,1.14,0.9,-0.62,13.17,21.866666666666664,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
167.0,67.5,0.0,1.04,0.9,-1.43,47.41,19.866666666666664,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,65.0,1.0,0.81,0.9,-2.41,91.5,18.5,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,67.0,0.0,1.15,0.9,-1.26,38.5,20.066666666666666,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,80.0,-3.0,0.95,1.0,-1.42,46.77,18.3,43.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,60.0,-1.0,1.84,0.9,-0.1,5.21,20.9,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,55.0,0.0,0.77,1.0,-0.5,10.17,23.366666666666664,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,65.0,0.0,0.79,0.9,-1.8,67.43,21.366666666666664,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,60.0,0.0,1.61,0.9,0.04,5.04,21.900000000000002,58.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
163.0,55.0,-1.0,0.66,0.9,-2.36,90.16,20.2,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,65.0,0.0,1.07,1.0,-0.32,7.21,21.933333333333334,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,68.0,0.0,1.52,1.0,-0.12,5.3,19.9,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,65.0,0.0,1.48,0.9,-0.6,12.58,20.233333333333334,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163.0,65.0,0.0,1.05,0.9,-1.09,30.28,21.333333333333332,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,45.0,0.0,1.05,0.9,-0.77,17.43,22.066666666666663,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,75.0,0.0,1.01,0.9,-1.11,30.9,21.46666666666667,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
155.0,65.0,-1.0,1.65,0.9,-0.4,8.4,20.46666666666667,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,70.0,0.0,1.13,0.9,-0.71,15.57,21.833333333333332,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
158.0,60.0,-1.0,1.23,0.9,-1.09,30.01,19.633333333333336,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172.0,75.0,-1.0,1.45,0.9,-0.68,14.83,19.733333333333334,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180.0,70.0,-2.0,0.7,0.9,-3.1,99.49,17.833333333333332,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180.0,70.0,-1.0,1.38,1.0,-0.79,18.34,17.833333333333332,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,85.0,0.0,0.63,0.9,-3.39,99.91,17.833333333333332,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
155.0,50.0,0.0,0.96,0.9,-1.04,28.11,22.03333333333333,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,60.0,0.0,1.03,0.9,-0.73,16.37,22.26666666666667,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
180.0,70.0,1.0,1.38,0.8,-0.72,16.0,22.26666666666667,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161.0,52.0,1.0,1.56,0.9,0.02,5.01,22.26666666666667,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
174.0,67.0,-2.0,0.74,0.9,-3.0,99.13,17.5,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
174.0,78.0,-1.0,0.71,0.9,-3.17,99.66,17.166666666666668,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,60.0,0.0,1.57,1.3,0.08,5.13,17.166666666666668,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-1.0,1.48,1.0,-0.67,14.62,17.166666666666668,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,70.0,-1.0,0.54,1.0,-1.69,61.17,22.03333333333333,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,90.0,2.0,1.75,0.9,-0.05,5.06,22.03333333333333,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162.0,52.0,0.0,1.48,0.9,-0.35,7.51,22.03333333333333,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,60.0,1.0,0.82,1.0,-1.09,30.3,21.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,56.0,0.0,0.95,1.0,-0.81,18.93,21.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,80.0,0.0,1.71,1.2,0.54,11.06,21.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,54.0,0.0,1.48,1.0,-0.01,5.0,21.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
173.0,62.0,0.0,1.56,1.0,0.32,7.15,22.433333333333334,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,80.0,3.0,1.71,1.0,0.46,9.41,22.433333333333334,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,60.0,1.0,1.48,0.9,-0.15,5.49,22.433333333333334,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,65.0,0.0,0.96,1.0,-0.96,24.54,20.5,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
167.0,58.0,1.0,1.56,1.0,-0.05,5.06,20.5,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,65.0,2.0,1.94,0.9,-0.07,5.12,20.5,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,60.0,0.0,1.48,0.9,-0.6,12.48,20.5,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,76.0,1.0,1.77,1.0,0.34,7.48,21.233333333333334,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
155.0,50.0,0.0,1.56,1.0,0.14,5.41,21.233333333333334,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
159.0,52.0,0.0,1.48,1.0,0.05,5.05,21.233333333333334,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,65.0,-1.0,1.55,1.0,-0.7,15.35,17.366666666666664,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163.0,52.0,-2.0,1.56,0.9,-1.21,35.67,17.366666666666664,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
164.0,57.0,0.0,0.66,1.0,-1.36,43.36,21.066666666666666,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
187.0,69.0,0.0,0.56,0.9,-2.25,86.73,21.266666666666666,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
167.0,50.0,-1.0,1.28,1.0,-0.15,5.44,21.03333333333333,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,78.0,1.0,0.74,1.0,-1.04,28.11,21.433333333333337,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
163.0,60.0,0.0,1.09,1.0,-0.4,8.4,21.1,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,49.0,-1.0,1.21,1.0,-0.18,5.68,21.166666666666668,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,50.0,1.0,0.74,1.0,-0.86,20.67,21.866666666666664,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,50.0,-1.0,1.12,0.9,-0.73,16.21,21.7,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
167.0,58.0,0.0,0.78,0.9,-1.42,46.96,21.7,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,53.0,0.0,1.47,1.0,0.23,6.14,21.8,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,54.0,-1.0,1.48,0.9,-0.19,5.75,21.7,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,89.0,0.0,1.45,1.2,0.56,11.65,22.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,49.0,-1.0,1.13,1.2,0.27,6.5,22.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,55.0,0.0,1.38,1.0,0.15,5.44,21.766666666666666,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,45.0,0.0,1.37,0.9,-0.23,6.15,22.100000000000005,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
166.0,46.0,-1.0,1.17,1.0,-0.12,5.32,21.666666666666668,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
158.0,60.0,0.0,0.58,1.0,-1.32,41.42,21.8,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,48.0,-1.0,0.59,0.9,-1.87,70.91,22.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,75.0,1.0,1.14,1.0,-0.09,5.17,22.2,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,63.0,0.0,1.29,1.0,0.13,5.35,22.299999999999997,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
176.0,54.0,-1.0,0.88,1.0,-0.43,8.97,22.46666666666667,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,55.0,0.0,1.4,0.9,-0.09,5.15,22.533333333333335,34.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
161.0,52.0,0.0,1.06,0.9,-0.65,13.87,22.3,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,64.0,0.0,1.07,1.0,-0.17,5.58,22.3,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
183.0,79.0,-1.0,0.56,0.9,-3.59,99.98,18.2,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
187.0,60.0,0.0,1.09,1.2,-0.62,13.1,18.233333333333334,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
174.0,70.0,-1.0,1.41,0.9,-1.22,36.21,18.066666666666666,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180.0,78.0,0.0,1.22,1.0,-1.0,26.29,18.099999999999998,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161.0,51.0,-1.0,1.64,1.0,-0.41,8.51,18.03333333333333,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,63.0,-1.0,1.39,0.9,-1.19,34.99,18.133333333333336,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,52.0,0.0,0.85,0.9,-2.38,90.68,18.333333333333332,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,75.0,-2.0,0.95,1.2,-0.79,18.38,18.466666666666665,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,76.0,0.0,1.04,1.0,-0.57,11.79,21.2,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,80.0,0.0,0.95,1.0,-0.62,13.22,21.53333333333333,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
183.0,65.0,0.0,1.2,1.2,0.19,5.76,21.433333333333337,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,75.0,0.0,0.69,2.0,0.62,13.23,21.566666666666666,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
172.0,75.0,0.0,1.51,1.0,0.13,5.34,21.266666666666666,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
163.0,70.0,0.0,0.86,0.9,-1.42,46.66,21.166666666666668,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,1.0,1.29,0.9,-0.52,10.76,21.666666666666668,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
177.0,80.0,0.0,0.63,1.2,-0.6,12.58,21.933333333333337,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,64.0,1.0,0.71,1.0,0.14,5.44,25.766666666666666,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,74.0,0.0,0.66,1.0,0.09,5.16,25.833333333333332,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,63.0,0.0,0.73,0.9,-0.23,6.12,25.833333333333332,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,54.0,0.0,0.92,0.9,0.08,5.13,25.833333333333332,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163.0,57.0,0.0,0.55,1.0,-0.24,6.21,25.5,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
180.0,71.0,1.0,0.43,1.0,-0.67,14.38,25.2,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
167.0,51.0,1.0,0.83,1.0,0.31,7.0,25.666666666666668,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,70.0,0.0,0.59,1.0,-0.08,5.14,25.8,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,56.0,0.0,0.89,1.0,0.4,8.34,25.8,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,52.0,0.0,0.6,1.0,-0.1,5.22,25.7,27.0,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,64.0,0.0,0.55,0.9,-0.71,15.67,25.666666666666668,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,65.0,0.0,0.8,0.9,-0.19,5.77,25.666666666666668,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
174.0,85.0,1.0,0.48,1.0,-0.36,7.73,25.566666666666663,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162.0,56.0,1.0,0.66,1.0,0.07,5.09,25.833333333333332,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,72.0,0.0,1.11,1.0,0.63,13.34,25.46666666666667,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,63.0,1.0,0.56,1.0,-0.01,5.0,26.066666666666666,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
171.0,65.0,-1.0,0.79,1.0,0.48,9.86,26.333333333333332,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,68.0,1.0,1.06,2.0,1.55,54.07,26.333333333333332,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,65.0,1.0,1.03,1.0,0.74,16.67,26.2,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
181.0,60.0,1.0,0.9,0.9,0.23,6.13,26.266666666666666,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,55.0,2.0,1.01,0.9,0.42,8.64,26.599999999999998,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,73.0,0.0,0.62,1.0,0.26,6.44,26.600000000000005,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
183.0,80.0,0.0,0.56,1.0,0.19,5.72,26.7,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,50.0,0.0,0.55,1.2,0.51,10.49,26.600000000000005,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
173.0,65.0,0.0,0.87,1.0,-0.07,5.1,23.7,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161.0,50.0,0.0,1.05,0.9,-0.23,6.09,23.8,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,47.0,0.0,1.08,1.0,0.23,6.1,23.866666666666664,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
176.0,64.0,0.0,0.45,0.8,-2.37,90.32,23.96666666666667,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,46.0,0.0,0.57,0.9,-0.86,20.66,25.2,25.0,0.013333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,52.1,0.0,0.71,1.0,-0.14,5.38,24.900000000000002,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163.0,52.0,1.0,0.87,0.9,-0.13,5.34,25.633333333333336,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,54.0,0.0,0.62,0.9,-0.5,10.35,25.833333333333332,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,70.0,1.0,0.56,1.0,-0.16,5.52,25.833333333333332,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
174.0,60.0,0.0,0.59,0.9,-0.49,10.07,25.833333333333332,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
182.0,62.0,2.0,0.73,1.0,0.22,5.98,25.833333333333332,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180.0,80.0,0.0,0.38,1.0,-0.64,13.54,25.46666666666667,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,80.0,0.0,0.74,1.0,0.12,5.3,25.46666666666667,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180.0,67.0,1.0,0.59,1.2,0.39,8.23,26.133333333333336,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
182.0,74.0,1.0,0.57,1.2,0.34,7.37,26.133333333333336,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,52.0,0.0,0.84,1.2,0.73,16.41,26.133333333333336,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163.0,45.0,1.0,0.71,0.9,-0.17,5.61,26.133333333333336,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,51.0,0.0,0.67,1.0,0.05,5.05,25.633333333333336,21.0,0.013333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,68.0,0.0,0.45,1.0,-0.32,7.14,26.133333333333336,21.0,0.006666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,80.0,-1.0,0.45,1.0,-0.32,7.17,26.133333333333336,21.0,0.013333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
164.0,52.0,0.0,0.47,1.0,-0.37,7.83,25.833333333333332,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
163.0,50.0,0.0,0.66,1.0,0.06,5.07,26.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,50.0,1.0,0.52,0.9,-0.7,15.48,26.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,68.0,0.0,0.89,1.0,0.41,8.59,25.900000000000002,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,55.0,0.0,0.92,0.9,0.1,5.21,26.066666666666666,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
153.0,51.0,1.0,0.59,0.9,-0.43,8.81,26.166666666666668,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
158.0,53.0,0.0,0.5,0.9,-0.64,13.57,26.166666666666668,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,78.0,0.0,0.45,1.0,-0.79,18.26,24.633333333333336,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161.0,49.0,0.0,0.79,1.0,-0.04,5.04,24.5,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
155.0,49.0,-1.0,0.57,0.9,-0.77,17.74,25.3,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
183.0,80.0,0.0,0.63,0.9,-0.61,12.99,25.166666666666668,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
187.0,67.0,0.0,0.73,1.0,-0.01,5.0,25.066666666666663,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
158.0,60.0,0.0,0.4,1.0,-1.12,31.5,24.299999999999997,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,45.0,1.0,0.4,1.0,-1.04,27.98,24.399999999999995,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
155.0,45.0,0.0,0.45,1.0,-0.78,17.8,24.8,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
166.0,47.0,1.0,0.97,1.0,0.17,5.62,24.5,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,47.0,0.0,0.73,0.9,-0.7,15.49,24.5,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,74.0,1.0,0.68,0.9,-0.87,21.17,24.366666666666664,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
158.0,42.0,0.0,0.49,1.0,-0.8,18.55,24.5,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,58.0,1.0,0.93,1.0,0.13,5.33,24.733333333333334,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,88.0,0.0,0.65,1.0,-0.26,6.43,24.900000000000002,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,50.0,0.0,0.45,1.0,-0.84,19.85,24.666666666666668,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172.0,60.0,2.0,0.88,0.9,-0.31,7.03,24.933333333333334,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
